iter	Logloss	Accuracy
882	0.02611627161	0.9989350373
883	0.02609755064	0.9989350373
884	0.02607724617	0.9989350373
885	0.0260143018	0.9989350373
886	0.0259867649	0.9989350373
887	0.02593510221	0.9989350373
888	0.02586628729	0.9989350373
889	0.02584844712	0.9989350373
890	0.02578049405	0.9989350373
891	0.02574445205	0.9989350373
892	0.02567665243	0.9989350373
893	0.02566183446	0.9989350373
894	0.02558674916	0.9989350373
895	0.02552707402	0.9989350373
896	0.02550167737	0.9989350373
897	0.02548784841	0.9989350373
898	0.02544424225	0.9989350373
899	0.02542939764	0.9989350373
900	0.02538114599	0.9989350373
901	0.02533838073	0.9989350373
902	0.02528544221	0.9989350373
903	0.02527198107	0.9989350373
904	0.02525805706	0.9989350373
905	0.02521174672	0.9994675186
906	0.0251741359	0.9994675186
907	0.02515783522	0.9994675186
908	0.0251480956	0.9994675186
909	0.02513462014	0.9994675186
910	0.02511342606	0.9994675186
911	0.02509340262	0.9994675186
912	0.02503287085	0.9994675186
913	0.02496630218	0.9994675186
914	0.02489619875	0.9994675186
915	0.02488432988	0.9994675186
916	0.0248644378	0.9994675186
917	0.02480076909	0.9994675186
918	0.02477779679	0.9994675186
919	0.02473405513	0.9994675186
920	0.02472381397	0.9994675186
921	0.02467402082	0.9994675186
922	0.02461413622	0.9994675186
923	0.02456933937	0.9994675186
924	0.02456307393	0.9994675186
925	0.02451408181	0.9994675186
926	0.02449573223	0.9994675186
927	0.02443921764	0.9994675186
928	0.02442000147	0.9994675186
929	0.0243669382	0.9994675186
930	0.02431837961	0.9994675186
931	0.02428509475	0.9994675186
932	0.02425954683	0.9994675186
933	0.02419443756	0.9994675186
934	0.0241528866	0.9994675186
935	0.02413915422	0.9994675186
936	0.02409619616	0.9994675186
937	0.02406174198	0.9994675186
938	0.02405045139	0.9994675186
939	0.0240389176	0.9994675186
940	0.02402189837	0.9994675186
941	0.02397593339	0.9994675186
942	0.02396931873	0.9994675186
943	0.02395815164	0.9994675186
944	0.02391125295	0.9994675186
945	0.02388752087	0.9994675186
946	0.02384208528	0.9994675186
947	0.02378453805	0.9994675186
948	0.02377605194	0.9994675186
949	0.02376557881	0.9994675186
950	0.02371519058	0.9994675186
951	0.02365403254	0.9994675186
952	0.02363205371	0.9994675186
953	0.0235864775	0.9994675186
954	0.02357586706	0.9994675186
955	0.02352887454	0.9994675186
956	0.02344158129	0.9994675186
957	0.02343017379	0.9994675186
958	0.02341967168	0.9994675186
959	0.02336491911	0.9994675186
960	0.02332047602	0.9994675186
961	0.02330442554	0.9994675186
962	0.02329428988	0.9994675186
963	0.0232423872	0.9994675186
964	0.02320656559	0.9994675186
965	0.02317990234	0.9994675186
966	0.02312153743	0.9994675186
967	0.02307918171	0.9994675186
968	0.02304696523	0.9994675186
969	0.02304207491	0.9994675186
970	0.02300399165	0.9994675186
971	0.02296467475	0.9994675186
972	0.0229437388	0.9994675186
973	0.0228767309	0.9994675186
974	0.02287180105	0.9994675186
975	0.02282536711	0.9994675186
976	0.02277769351	0.9994675186
977	0.0227262873	0.9994675186
978	0.02268497698	0.9994675186
979	0.02264411361	0.9994675186
980	0.02259491468	0.9994675186
981	0.02257887618	0.9994675186
982	0.02253267146	0.9994675186
983	0.02252635652	0.9994675186
984	0.02251544964	0.9994675186
985	0.02247419475	0.9994675186
986	0.022435222	0.9994675186
987	0.02242638298	0.9994675186
988	0.02241564361	0.9994675186
989	0.02241086093	0.9994675186
990	0.02240082475	0.9994675186
991	0.02235195099	0.9994675186
992	0.02233274613	0.9994675186
993	0.02227504406	0.9994675186
994	0.02223565441	0.9994675186
995	0.02222454715	0.9994675186
996	0.02221480052	0.9994675186
997	0.02218551013	0.9994675186
998	0.02216765184	0.9994675186
999	0.02214244701	0.9994675186
